date,direction,breakout_time,or_high,or_low,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,shares,pnl,r_multiple
2026-05-28,short,2026-05-28 09:45:00-04:00,418.29777279947666,415.7764359255131,2026-05-28 10:40:00-04:00,412.5399353481257,418.4215347800811,392.003287436808,2026-05-28 11:25:00-04:00,413.41538514903607,EOD (cierre de sesión),16.093677738283223,-14.089206971895539,-0.14884553275660703
2026-06-08,short,2026-06-08 09:45:00-04:00,371.8990949541591,370.1777344633794,2026-06-08 10:25:00-04:00,368.9857360777085,377.75412754941397,367.6656838799396,2026-06-08 11:25:00-04:00,368.9761207867561,EOD (cierre de sesión),10.779134813817532,0.10364451745011555,0.001096585500708784
2026-06-12,long,2026-06-12 09:45:00-04:00,370.3105397910882,365.19524161420395,2026-06-12 10:50:00-04:00,375.9888866676052,369.55859126429357,379.3901688903131,2026-06-12 10:55:00-04:00,379.35222987342405,TP,14.698657571833978,49.43663007888582,0.5230464535247844
2026-06-17,short,2026-06-17 10:05:00-04:00,440.38132024814894,434.47753504302,2026-06-17 10:50:00-04:00,427.4467642904779,437.15835360749617,414.86611182076103,2026-06-17 11:25:00-04:00,430.14626924546906,EOD (cierre de sesión),9.78326753925954,-26.40997919823512,-0.27796737144358263
2026-06-25,short,2026-06-25 09:45:00-04:00,473.6904321600905,466.76044749605313,2026-06-25 10:45:00-04:00,465.448422121593,467.5795203252706,461.3153812948985,2026-06-25 11:10:00-04:00,467.62627827730313,SL,44.45922602924586,-96.82579908590057,-1.021940777741651
2026-07-06,long,2026-07-06 09:45:00-04:00,405.2909958017447,401.18848455243176,2026-07-06 11:15:00-04:00,407.0032271317369,403.23582859885505,434.94161331804685,2026-07-06 11:25:00-04:00,408.37988797561735,EOD (cierre de sesión),24.892168407048803,34.26807356526264,0.36541417953661826
2026-07-16,short,2026-07-16 09:55:00-04:00,409.95715449638294,406.86780970816994,2026-07-16 10:40:00-04:00,406.4511252271702,412.7015534571995,400.2793841444598,2026-07-16 11:15:00-04:00,400.31941208287424,TP,15.058392162703813,92.33374115601463,0.9810068876300426
2026-07-17,short,2026-07-17 09:50:00-04:00,399.03983315837365,396.5886491514603,2026-07-17 11:10:00-04:00,395.1801249234662,397.4219160538066,393.5306925738754,2026-07-17 11:25:00-04:00,396.4862387825829,EOD (cierre de sesión),42.39678514105988,-55.375028654730954,-0.582620673906568
2026-07-21,long,2026-07-21 09:50:00-04:00,386.45450415270363,382.42989302964946,2026-07-21 11:00:00-04:00,387.4502076700611,385.4299475884964,389.79495943442276,2026-07-21 11:05:00-04:00,385.39140459373755,SL,46.771694129819906,-96.29370775933765,-1.019078234090048
2026-07-22,short,2026-07-22 09:50:00-04:00,398.42393502023737,393.94177394034034,2026-07-22 11:00:00-04:00,390.3113668100473,392.18573038501296,385.54618265079745,2026-07-22 11:05:00-04:00,392.22494895805147,SL,49.898563314615956,-95.48499996990614,-1.0209236743406245
2026-07-27,short,2026-07-27 09:45:00-04:00,372.5524501592052,370.1906005303406,2026-07-27 10:20:00-04:00,369.124212215074,374.07549503444795,369.0699896265001,2026-07-27 10:20:00-04:00,369.10689662546275,TP,18.696811088654663,0.3237463078503539,0.0034971925949176547
2026-07-29,short,2026-07-29 09:45:00-04:00,383.28650838912176,381.5627371564691,2026-07-29 11:05:00-04:00,377.4741913747115,380.6991289977288,368.92564119035166,2026-07-29 11:25:00-04:00,380.34760624937974,EOD (cierre de sesión),28.70642716394582,-82.4854748114624,-0.8909985899137592
2026-08-05,long,2026-08-05 09:45:00-04:00,361.29739756005426,356.730549979224,2026-08-05 10:35:00-04:00,362.27526231464714,360.9795999051911,362.8063463031997,2026-08-05 10:35:00-04:00,362.7700656685694,TP,70.81442014962833,35.03921259609451,0.3818921891312489
2026-08-06,long,2026-08-06 09:45:00-04:00,373.48981799180535,371.0583190072036,2026-08-06 11:15:00-04:00,374.56698451438456,372.9921369147376,376.4828198245488,2026-08-06 11:20:00-04:00,372.95483770104613,SL,58.4831029884471,-94.28334811696803,-1.0236843321854414
2026-08-07,short,2026-08-07 09:50:00-04:00,385.0746064380581,381.3014268865991,2026-08-07 10:25:00-04:00,377.6537805841217,378.3404420654946,372.7883643288662,2026-08-07 10:40:00-04:00,378.3782761097011,SL,132.757032909188,-96.18187633190571,-1.055098538701909
2026-08-10,short,2026-08-10 09:45:00-04:00,388.3633039872313,382.5408108910431,2026-08-10 10:35:00-04:00,384.42136560963655,385.189932847741,373.97445171338404,2026-08-10 10:35:00-04:00,385.22845184102573,SL,117.35775042822887,-94.71782451743093,-1.0501179225122268
2026-08-14,long,2026-08-14 09:45:00-04:00,370.98988750355414,367.03286533731097,2026-08-14 10:55:00-04:00,370.452310116519,370.03416914129036,371.0286579271714,2026-08-14 11:00:00-04:00,369.99716572437626,SL,213.44510382603158,-97.14834203674664,-1.0884950748820275
2026-08-25,short,2026-08-25 10:10:00-04:00,370.93587121938305,366.86480027701896,2026-08-25 11:10:00-04:00,363.73410104271915,366.39445541483093,358.6441948357503,2026-08-25 11:25:00-04:00,363.71948534059004,EOD (cierre de sesión),33.18304560349041,0.4849935102771567,0.0054938929498719756
2026-08-27,short,2026-08-27 09:45:00-04:00,348.346788815977,345.88754421709496,2026-08-27 10:30:00-04:00,344.7237104638599,364.21768667335743,305.73575804486484,2026-08-27 11:25:00-04:00,346.90172349524914,EOD (cierre de sesión),4.528758496346228,-9.86369502105683,-0.11172748996831677
2026-09-01,short,2026-09-01 09:45:00-04:00,343.0661693015127,339.00478876000346,2026-09-01 11:25:00-04:00,341.1293671559136,342.27088777365327,335.30022562637913,2026-09-01 11:25:00-04:00,341.23246511943177,EOD (cierre de sesión),77.25210746586222,-7.964534957216948,-0.09031633937747974
2026-09-03,long,2026-09-03 09:45:00-04:00,337.50351537854084,333.75288364547237,2026-09-03 11:10:00-04:00,339.9706470924007,339.2247444362889,341.28808410027636,2026-09-03 11:20:00-04:00,341.25395529186636,TP,118.11893598263799,151.58299905867597,1.7204767793094857
